Sample #,Ithd,LSL,USL,Average,IHD 2nd Order,LSL,USL,Average,IHD 3rd Order,LSL,USL,Average,IHD 4th Order,LSL,USL,Average,IHD 5th Order,LSL,USL,Average,IHD 6th Order,LSL,USL,Average,IHD 7th Order,LSL,USL,Average,IHD 8th Order,LSL,USL,Average,IHD 9th Order,LSL,USL,Average,IHD 10th Order,LSL,USL,Average,IHD 11th Order,LSL,USL,Average,IHD 12th Order,LSL,USL,Average,IHD 13th Order,LSL,USL,Average,IHD 14th Order,LSL,USL,Average,IHD 15th Order,LSL,USL,Average,IHD 16th Order,LSL,USL,Average,IHD 17th Order,LSL,USL,Average,IHD 18th Order,LSL,USL,Average,IHD 19th Order,LSL,USL,Average,IHD 20th Order,LSL,USL,Average,IHD 21st Order,LSL,USL,Average,IHD 22nd Order,LSL,USL,Average,IHD 23rd Order,LSL,USL,Average,IHD 24th Order,LSL,USL,Average,IHD 25th Order,LSL,USL,Average,IHD 26th Order,LSL,USL,Average,IHD 27th Order,LSL,USL,Average,IHD 28th Order,LSL,USL,Average,IHD 29th Order,LSL,USL,Average,IHD 30th Order,LSL,USL,Average,IHD 31st Order,LSL,USL,Average,IHD 32nd Order,LSL,USL,Average,IHD 33rd Order,LSL,USL,Average,IHD 34th Order,LSL,USL,Average,IHD 35th Order,LSL,USL,Average,IHD 36th Order,LSL,USL,Average,IHD 37th Order,LSL,USL,Average,IHD 38th Order,LSL,USL,Average,IHD 39th Order,LSL,USL,Average,IHD 40th Order,LSL,USL,Average
29,2.12,0,5,2.114516129,0.0714382,0,1.08,0.064152332,0.0765316,0,2.3,0.083432544,0.0494974,0,0.43,0.030511829,0.0389188,0,1.14,0.043709477,0.0357844,0,0.3,0.021216677,0.0269036,0,0.77,0.03443282,0.0250752,0,0.23,0.014724047,0.0269036,0,0.4,0.033285871,0.015672,0,0.184,0.009647632,0.0295156,0,0.33,0.033345516,0.0094032,0,0.153,0.006295787,0.030038,0,0.21,0.031964962,0.0049628,0,0.131,0.004002141,0.030038,0,0.15,0.030447338,0.0031344,0,0.115,0.002964328,0.0295156,0,0.132,0.028973316,0.0024814,0,0.102,0.002531812,0.0282096,0,0.118,0.027301515,0.0018284,0,0.092,0.002363222,0.0282096,0,0.107,0.026162533,0.001306,0,0.084,0.002288715,0.0257282,0,0.098,0.025039437,0.001306,0,0.077,0.002278765,0.0250752,0,0.09,0.021993417,0.001306,0,0.071,0.002386524,0.0225938,0,0.083,0.019467714,0.001306,0,0.066,0.002741092,0.0188064,0,0.078,0.017177866,0.001306,0,0.061,0.003439278,0.014366,0,0.073,0.015628805,0.000653,0,0.058,0.004708674,0.016325,0,0.068,0.016191489,0.001306,0,0.054,0.00679766,0.0263812,0,0.064,0.024026553,0.0018284,0,0.051,0.008981084,0.030691,0,0.061,0.030315382,0.0018284,0,0.048,0.00907563,0.0275566,0,0.058,0.025523433,0.001306,0,0.046,0.007052405
30,2.33,0,5,2.114516129,0.084564,0,1.08,0.064152332,0.084564,0,2.3,0.083432544,0.059508,0,0.43,0.030511829,0.0369315,0,1.14,0.043709477,0.042543,0,0.3,0.021216677,0.030015,0,0.77,0.03443282,0.0288405,0,0.23,0.014724047,0.03132,0,0.4,0.033285871,0.0181395,0,0.184,0.009647632,0.0319725,0,0.33,0.033345516,0.011223,0,0.153,0.006295787,0.0319725,0,0.21,0.031964962,0.006264,0,0.131,0.004002141,0.0306675,0,0.15,0.030447338,0.0037845,0,0.115,0.002964328,0.0306675,0,0.132,0.028973316,0.003132,0,0.102,0.002531812,0.030015,0,0.118,0.027301515,0.0024795,0,0.092,0.002363222,0.0288405,0,0.107,0.026162533,0.0024795,0,0.084,0.002288715,0.026883,0,0.098,0.025039437,0.0024795,0,0.077,0.002278765,0.0244035,0,0.09,0.021993417,0.0037845,0,0.071,0.002386524,0.021924,0,0.083,0.019467714,0.004437,0,0.066,0.002741092,0.0194445,0,0.078,0.017177866,0.004959,0,0.061,0.003439278,0.016965,0,0.073,0.015628805,0.0056115,0,0.058,0.004708674,0.01566,0,0.068,0.016191489,0.0056115,0,0.054,0.00679766,0.025056,0,0.064,0.024026553,0.0056115,0,0.051,0.008981084,0.032625,0,0.061,0.030315382,0.004959,0,0.048,0.00907563,0.030015,0,0.058,0.025523433,0.004437,0,0.046,0.007052405
31,1.89,0,5,2.114516129,0.046512,0,1.08,0.064152332,0.094316,0,2.3,0.083432544,0.0074936,0,0.43,0.030511829,0.0416024,0,1.14,0.043709477,0.0049096,0,0.3,0.021216677,0.031654,0,0.77,0.03443282,0.0037468,0,0.23,0.014724047,0.0291992,0,0.4,0.033285871,0.0024548,0,0.184,0.009647632,0.0291992,0,0.33,0.033345516,0.0018088,0,0.153,0.006295787,0.0279072,0,0.21,0.031964962,0.001292,0,0.131,0.004002141,0.0272612,0,0.15,0.030447338,0.001292,0,0.115,0.002964328,0.0272612,0,0.132,0.028973316,0.001292,0,0.102,0.002531812,0.0260984,0,0.118,0.027301515,0.001292,0,0.092,0.002363222,0.0266152,0,0.107,0.026162533,0.000646,0,0.084,0.002288715,0.0254524,0,0.098,0.025039437,0.000646,0,0.077,0.002278765,0.0217056,0,0.09,0.021993417,0.000646,0,0.071,0.002386524,0.0192508,0,0.083,0.019467714,0.000646,0,0.066,0.002741092,0.0186048,0,0.078,0.017177866,0.000646,0,0.061,0.003439278,0.015504,0,0.073,0.015628805,0.000646,0,0.058,0.004708674,0.014858,0,0.068,0.016191489,0.000646,0,0.054,0.00679766,0.0204136,0,0.064,0.024026553,0.001292,0,0.051,0.008981084,0.0285532,0,0.061,0.030315382,0.001292,0,0.048,0.00907563,0.0241604,0,0.058,0.025523433,0.001292,0,0.046,0.007052405
32,2.3,0,5,2.114516129,0.095922,0,1.08,0.064152332,0.0851472,0,2.3,0.083432544,0.061758,0,0.43,0.030511829,0.0403398,0,1.14,0.043709477,0.0423108,0,0.3,0.021216677,0.0283824,0,0.77,0.03443282,0.0270684,0,0.23,0.014724047,0.032193,0,0.4,0.033285871,0.016425,0,0.184,0.009647632,0.0346896,0,0.33,0.033345516,0.0094608,0,0.153,0.006295787,0.0340326,0,0.21,0.031964962,0.0056502,0,0.131,0.004002141,0.03285,0,0.15,0.030447338,0.0031536,0,0.115,0.002964328,0.031536,0,0.132,0.028973316,0.0018396,0,0.102,0.002531812,0.0290394,0,0.118,0.027301515,0.001314,0,0.092,0.002363222,0.0277254,0,0.107,0.026162533,0.001314,0,0.084,0.002288715,0.0265428,0,0.098,0.025039437,0.001314,0,0.077,0.002278765,0.0252288,0,0.09,0.021993417,0.000657,0,0.071,0.002386524,0.0220752,0,0.083,0.019467714,0.000657,0,0.066,0.002741092,0.0189216,0,0.078,0.017177866,0.000657,0,0.061,0.003439278,0.0132714,0,0.073,0.015628805,0.000657,0,0.058,0.004708674,0.015111,0,0.068,0.016191489,0.000657,0,0.054,0.00679766,0.0189216,0,0.064,0.024026553,0.000657,0,0.051,0.008981084,0.0227322,0,0.061,0.030315382,0.000657,0,0.048,0.00907563,0.0182646,0,0.058,0.025523433,0.000657,0,0.046,0.007052405
33,1.84,0,5,2.114516129,0.0702494,0,1.08,0.064152332,0.080398,0,2.3,0.083432544,0.0108076,0,0.43,0.030511829,0.030314,0,1.14,0.043709477,0.0069854,0,0.3,0.021216677,0.0234604,0,0.77,0.03443282,0.0056674,0,0.23,0.014724047,0.0234604,0,0.4,0.033285871,0.0050084,0,0.184,0.009647632,0.0259646,0,0.33,0.033345516,0.0044812,0,0.153,0.006295787,0.0259646,0,0.21,0.031964962,0.0038222,0,0.131,0.004002141,0.0259646,0,0.15,0.030447338,0.0031632,0,0.115,0.002964328,0.0266236,0,0.132,0.028973316,0.0025042,0,0.102,0.002531812,0.0246466,0,0.118,0.027301515,0.0025042,0,0.092,0.002363222,0.0239876,0,0.107,0.026162533,0.0018452,0,0.084,0.002288715,0.0239876,0,0.098,0.025039437,0.0018452,0,0.077,0.002278765,0.0208244,0,0.09,0.021993417,0.001318,0,0.071,0.002386524,0.0176612,0,0.083,0.019467714,0.001318,0,0.066,0.002741092,0.0176612,0,0.078,0.017177866,0.001318,0,0.061,0.003439278,0.015816,0,0.073,0.015628805,0.001318,0,0.058,0.004708674,0.016475,0,0.068,0.016191489,0.001318,0,0.054,0.00679766,0.030314,0,0.064,0.024026553,0.0018452,0,0.051,0.008981084,0.0398036,0,0.061,0.030315382,0.0018452,0,0.048,0.00907563,0.03295,0,0.058,0.025523433,0.0018452,0,0.046,0.007052405
34,1.73,0,5,2.114516129,0.046728,0,1.08,0.064152332,0.077231,0,2.3,0.083432544,0.0106436,0,0.43,0.030511829,0.0342672,0,1.14,0.043709477,0.0044132,0,0.3,0.021216677,0.0293348,0,0.77,0.03443282,0.0037642,0,0.23,0.014724047,0.0286858,0,0.4,0.033285871,0.0024662,0,0.184,0.009647632,0.0293348,0,0.33,0.033345516,0.0024662,0,0.153,0.006295787,0.0273878,0,0.21,0.031964962,0.0024662,0,0.131,0.004002141,0.0273878,0,0.15,0.030447338,0.0018172,0,0.115,0.002964328,0.0267388,0,0.132,0.028973316,0.0018172,0,0.102,0.002531812,0.0267388,0,0.118,0.027301515,0.0024662,0,0.092,0.002363222,0.0262196,0,0.107,0.026162533,0.0018172,0,0.084,0.002288715,0.0249216,0,0.098,0.025039437,0.0024662,0,0.077,0.002278765,0.0211574,0,0.09,0.021993417,0.0031152,0,0.071,0.002386524,0.0199892,0,0.083,0.019467714,0.0037642,0,0.066,0.002741092,0.016874,0,0.078,0.017177866,0.0055814,0,0.061,0.003439278,0.015576,0,0.073,0.015628805,0.0093456,0,0.058,0.004708674,0.016225,0,0.068,0.016191489,0.0124608,0,0.054,0.00679766,0.0199892,0,0.064,0.024026553,0.0137588,0,0.051,0.008981084,0.0236236,0,0.061,0.030315382,0.0131098,0,0.048,0.00907563,0.0173932,0,0.058,0.025523433,0.0106436,0,0.046,0.007052405
35,2.21,0,5,2.114516129,0.0882508,0,1.08,0.064152332,0.0689702,0,2.3,0.083432544,0.0596534,0,0.43,0.030511829,0.03235,0,1.14,0.043709477,0.0428314,0,0.3,0.021216677,0.0261388,0,0.77,0.03443282,0.029762,0,0.23,0.014724047,0.0285974,0,0.4,0.033285871,0.0192806,0,0.184,0.009647632,0.029762,0,0.33,0.033345516,0.0117754,0,0.153,0.006295787,0.030409,0,0.21,0.031964962,0.0062112,0,0.131,0.004002141,0.029762,0,0.15,0.030447338,0.0037526,0,0.115,0.002964328,0.0292444,0,0.132,0.028973316,0.0031056,0,0.102,0.002531812,0.0273034,0,0.118,0.027301515,0.0024586,0,0.092,0.002363222,0.0273034,0,0.107,0.026162533,0.0024586,0,0.084,0.002288715,0.0254918,0,0.098,0.025039437,0.0018116,0,0.077,0.002278765,0.0235508,0,0.09,0.021993417,0.0018116,0,0.071,0.002386524,0.0210922,0,0.083,0.019467714,0.0018116,0,0.066,0.002741092,0.016822,0,0.078,0.017177866,0.001294,0,0.061,0.003439278,0.014881,0,0.073,0.015628805,0.001294,0,0.058,0.004708674,0.016175,0,0.068,0.016191489,0.001294,0,0.054,0.00679766,0.0292444,0,0.064,0.024026553,0.0018116,0,0.051,0.008981084,0.0385612,0,0.061,0.030315382,0.0018116,0,0.048,0.00907563,0.0348086,0,0.058,0.025523433,0.0018116,0,0.046,0.007052405
36,1.65,0,5,2.114516129,0.038591,0,1.08,0.064152332,0.0721315,0,2.3,0.083432544,0.010619,0,0.43,0.030511829,0.0366485,0,1.14,0.043709477,0.004403,0,0.3,0.021216677,0.0304325,0,0.77,0.03443282,0.004403,0,0.23,0.014724047,0.0286195,0,0.4,0.033285871,0.0024605,0,0.184,0.009647632,0.029267,0,0.33,0.033345516,0.0024605,0,0.153,0.006295787,0.029267,0,0.21,0.031964962,0.001813,0,0.131,0.004002141,0.029267,0,0.15,0.030447338,0.001813,0,0.115,0.002964328,0.0286195,0,0.132,0.028973316,0.001813,0,0.102,0.002531812,0.027972,0,0.118,0.027301515,0.001813,0,0.092,0.002363222,0.027972,0,0.107,0.026162533,0.001813,0,0.084,0.002288715,0.026159,0,0.098,0.025039437,0.001813,0,0.077,0.002278765,0.023569,0,0.09,0.021993417,0.001813,0,0.071,0.002386524,0.020461,0,0.083,0.019467714,0.001813,0,0.066,0.002741092,0.0180005,0,0.078,0.017177866,0.004403,0,0.061,0.003439278,0.01554,0,0.073,0.015628805,0.006216,0,0.058,0.004708674,0.014245,0,0.068,0.016191489,0.008029,0,0.054,0.00679766,0.01554,0,0.064,0.024026553,0.0086765,0,0.051,0.008981084,0.017353,0,0.061,0.030315382,0.008029,0,0.048,0.00907563,0.0130795,0,0.058,0.025523433,0.006216,0,0.046,0.007052405
37,1.91,0,5,2.114516129,0.0629045,0,1.08,0.064152332,0.079117,0,2.3,0.083432544,0.0173798,0,0.43,0.030511829,0.0411149,0,1.14,0.043709477,0.0124512,0,0.3,0.021216677,0.0230866,0,0.77,0.03443282,0.0093384,0,0.23,0.014724047,0.0217896,0,0.4,0.033285871,0.0062256,0,0.184,0.009647632,0.0249024,0,0.33,0.033345516,0.0049286,0,0.153,0.006295787,0.0249024,0,0.21,0.031964962,0.0031128,0,0.131,0.004002141,0.0242539,0,0.15,0.030447338,0.0031128,0,0.115,0.002964328,0.0249024,0,0.132,0.028973316,0.0024643,0,0.102,0.002531812,0.0242539,0,0.118,0.027301515,0.0031128,0,0.092,0.002363222,0.0236054,0,0.107,0.026162533,0.0024643,0,0.084,0.002288715,0.0242539,0,0.098,0.025039437,0.0037613,0,0.077,0.002278765,0.0217896,0,0.09,0.021993417,0.0031128,0,0.071,0.002386524,0.0193253,0,0.083,0.019467714,0.0037613,0,0.066,0.002741092,0.0180283,0,0.078,0.017177866,0.0031128,0,0.061,0.003439278,0.0180283,0,0.073,0.015628805,0.0055771,0,0.058,0.004708674,0.016861,0,0.068,0.016191489,0.0080414,0,0.054,0.00679766,0.0242539,0,0.064,0.024026553,0.0106354,0,0.051,0.008981084,0.031128,0,0.061,0.030315382,0.0111542,0,0.048,0.00907563,0.0236054,0,0.058,0.025523433,0.0099869,0,0.046,0.007052405
38,2.21,0,5,2.114516129,0.0661248,0,1.08,0.064152332,0.0843616,0,2.3,0.083432544,0.047232,0,0.43,0.030511829,0.0396224,0,1.14,0.043709477,0.0346368,0,0.3,0.021216677,0.0226976,0,0.77,0.03443282,0.0245344,0,0.23,0.014724047,0.0238784,0,0.4,0.033285871,0.017056,0,0.184,0.009647632,0.0270272,0,0.33,0.033345516,0.0101024,0,0.153,0.006295787,0.0283392,0,0.21,0.031964962,0.0062976,0,0.131,0.004002141,0.0296512,0,0.15,0.030447338,0.0038048,0,0.115,0.002964328,0.0283392,0,0.132,0.028973316,0.0031488,0,0.102,0.002531812,0.0296512,0,0.118,0.027301515,0.0031488,0,0.092,0.002363222,0.0265024,0,0.107,0.026162533,0.0031488,0,0.084,0.002288715,0.0258464,0,0.098,0.025039437,0.0038048,0,0.077,0.002278765,0.0238784,0,0.09,0.021993417,0.0038048,0,0.071,0.002386524,0.0213856,0,0.083,0.019467714,0.0069536,0,0.066,0.002741092,0.0175808,0,0.078,0.017177866,0.0119392,0,0.061,0.003439278,0.0175808,0,0.073,0.015628805,0.0175808,0,0.058,0.004708674,0.0207296,0,0.068,0.016191489,0.0213856,0,0.054,0.00679766,0.0339808,0,0.064,0.024026553,0.0226976,0,0.051,0.008981084,0.046576,0,0.061,0.030315382,0.0207296,0,0.048,0.00907563,0.0402784,0,0.058,0.025523433,0.017056,0,0.046,0.007052405
39,1.93,0,5,2.114516129,0.052793,0,1.08,0.064152332,0.086198,0,2.3,0.083432544,0.006943,0,0.43,0.030511829,0.044016,0,1.14,0.043709477,0.003799,0,0.3,0.021216677,0.033274,0,0.77,0.03443282,0.003144,0,0.23,0.014724047,0.03144,0,0.4,0.033285871,0.002489,0,0.184,0.009647632,0.030785,0,0.33,0.033345516,0.001834,0,0.153,0.006295787,0.029606,0,0.21,0.031964962,0.001834,0,0.131,0.004002141,0.028296,0,0.15,0.030447338,0.001834,0,0.115,0.002964328,0.028296,0,0.132,0.028973316,0.00131,0,0.102,0.002531812,0.026986,0,0.118,0.027301515,0.00131,0,0.092,0.002363222,0.026462,0,0.107,0.026162533,0.00131,0,0.084,0.002288715,0.025807,0,0.098,0.025039437,0.00131,0,0.077,0.002278765,0.022008,0,0.09,0.021993417,0.00131,0,0.071,0.002386524,0.020174,0,0.083,0.019467714,0.00131,0,0.066,0.002741092,0.01703,0,0.078,0.017177866,0.000655,0,0.061,0.003439278,0.01572,0,0.073,0.015628805,0.00131,0,0.058,0.004708674,0.01703,0,0.068,0.016191489,0.00131,0,0.054,0.00679766,0.026986,0,0.064,0.024026553,0.00131,0,0.051,0.008981084,0.03144,0,0.061,0.030315382,0.001834,0,0.048,0.00907563,0.025807,0,0.058,0.025523433,0.00131,0,0.046,0.007052405
40,2.08,0,5,2.114516129,0.0637775,0,1.08,0.064152332,0.074429,0,2.3,0.083432544,0.0403705,0,0.43,0.030511829,0.036557,0,1.14,0.043709477,0.029719,0,0.3,0.021216677,0.023407,0,0.77,0.03443282,0.020777,0,0.23,0.014724047,0.023933,0,0.4,0.033285871,0.0132815,0,0.184,0.009647632,0.0277465,0,0.33,0.033345516,0.008153,0,0.153,0.006295787,0.027089,0,0.21,0.031964962,0.004997,0,0.131,0.004002141,0.028404,0,0.15,0.030447338,0.003156,0,0.115,0.002964328,0.028404,0,0.132,0.028973316,0.003156,0,0.102,0.002531812,0.027089,0,0.118,0.027301515,0.0024985,0,0.092,0.002363222,0.027089,0,0.107,0.026162533,0.0024985,0,0.084,0.002288715,0.027089,0,0.098,0.025039437,0.001841,0,0.077,0.002278765,0.023933,0,0.09,0.021993417,0.001841,0,0.071,0.002386524,0.0195935,0,0.083,0.019467714,0.001841,0,0.066,0.002741092,0.018936,0,0.078,0.017177866,0.001841,0,0.061,0.003439278,0.018936,0,0.073,0.015628805,0.001841,0,0.058,0.004708674,0.017621,0,0.068,0.016191489,0.001315,0,0.054,0.00679766,0.0353735,0,0.064,0.024026553,0.001841,0,0.051,0.008981084,0.053652,0,0.061,0.030315382,0.0024985,0,0.048,0.00907563,0.048655,0,0.058,0.025523433,0.001841,0,0.046,0.007052405
41,2.72,0,5,2.114516129,0.1064016,0,1.08,0.064152332,0.078408,0,2.3,0.083432544,0.07776,0,0.43,0.030511829,0.0404352,0,1.14,0.043709477,0.0553392,0,0.3,0.021216677,0.0373248,0,0.77,0.03443282,0.0379728,0,0.23,0.014724047,0.0404352,0,0.4,0.033285871,0.0230688,0,0.184,0.009647632,0.0397872,0,0.33,0.033345516,0.0137376,0,0.153,0.006295787,0.0391392,0,0.21,0.031964962,0.0075168,0,0.131,0.004002141,0.0366768,0,0.15,0.030447338,0.0044064,0,0.115,0.002964328,0.0342144,0,0.132,0.028973316,0.0037584,0,0.102,0.002531812,0.031752,0,0.118,0.027301515,0.0031104,0,0.092,0.002363222,0.0292896,0,0.107,0.026162533,0.0037584,0,0.084,0.002288715,0.0273456,0,0.098,0.025039437,0.0031104,0,0.077,0.002278765,0.0242352,0,0.09,0.021993417,0.0037584,0,0.071,0.002386524,0.0217728,0,0.083,0.019467714,0.0044064,0,0.066,0.002741092,0.0186624,0,0.078,0.017177866,0.0049248,0,0.061,0.003439278,0.015552,0,0.073,0.015628805,0.0068688,0,0.058,0.004708674,0.015552,0,0.068,0.016191489,0.0106272,0,0.054,0.00679766,0.0242352,0,0.064,0.024026553,0.015552,0,0.051,0.008981084,0.0235872,0,0.061,0.030315382,0.0173664,0,0.048,0.00907563,0.0242352,0,0.058,0.025523433,0.0162,0,0.046,0.007052405
42,1.77,0,5,2.114516129,0.0427712,0,1.08,0.064152332,0.0888224,0,2.3,0.083432544,0.0125952,0,0.43,0.030511829,0.0377856,0,1.14,0.043709477,0.0069536,0,0.3,0.021216677,0.0276832,0,0.77,0.03443282,0.0044608,0,0.23,0.014724047,0.0283392,0,0.4,0.033285871,0.0038048,0,0.184,0.009647632,0.0283392,0,0.33,0.033345516,0.0031488,0,0.153,0.006295787,0.0276832,0,0.21,0.031964962,0.0024928,0,0.131,0.004002141,0.0276832,0,0.15,0.030447338,0.0024928,0,0.115,0.002964328,0.0276832,0,0.132,0.028973316,0.0024928,0,0.102,0.002531812,0.0265024,0,0.118,0.027301515,0.0018368,0,0.092,0.002363222,0.0265024,0,0.107,0.026162533,0.0024928,0,0.084,0.002288715,0.0265024,0,0.098,0.025039437,0.0018368,0,0.077,0.002278765,0.0233536,0,0.09,0.021993417,0.0024928,0,0.071,0.002386524,0.0207296,0,0.083,0.019467714,0.0024928,0,0.066,0.002741092,0.0175808,0,0.078,0.017177866,0.0044608,0,0.061,0.003439278,0.014432,0,0.073,0.015628805,0.0069536,0,0.058,0.004708674,0.0119392,0,0.068,0.016191489,0.0119392,0,0.054,0.00679766,0.0175808,0,0.064,0.024026553,0.017056,0,0.051,0.008981084,0.0175808,0,0.061,0.030315382,0.0175808,0,0.048,0.00907563,0.0175808,0,0.058,0.025523433,0.0132512,0,0.046,0.007052405
43,1.88,0,5,2.114516129,0.049728,0,1.08,0.064152332,0.091427,0,2.3,0.083432544,0.012432,0,0.43,0.030511829,0.0472675,0,1.14,0.043709477,0.004403,0,0.3,0.021216677,0.036001,0,0.77,0.03443282,0.0037555,0,0.23,0.014724047,0.0304325,0,0.4,0.033285871,0.0024605,0,0.184,0.009647632,0.029785,0,0.33,0.033345516,0.0024605,0,0.153,0.006295787,0.0273245,0,0.21,0.031964962,0.001813,0,0.131,0.004002141,0.0255115,0,0.15,0.030447338,0.001813,0,0.115,0.002964328,0.0242165,0,0.132,0.028973316,0.0024605,0,0.102,0.002531812,0.023051,0,0.118,0.027301515,0.0024605,0,0.092,0.002363222,0.0224035,0,0.107,0.026162533,0.0024605,0,0.084,0.002288715,0.0211085,0,0.098,0.025039437,0.003108,0,0.077,0.002278765,0.016835,0,0.09,0.021993417,0.003108,0,0.071,0.002386524,0.01554,0,0.083,0.019467714,0.003108,0,0.066,0.002741092,0.0130795,0,0.078,0.017177866,0.004921,0,0.061,0.003439278,0.0117845,0,0.073,0.015628805,0.010619,0,0.058,0.004708674,0.01554,0,0.068,0.016191489,0.0161875,0,0.054,0.00679766,0.021756,0,0.064,0.024026553,0.0192955,0,0.051,0.008981084,0.029785,0,0.061,0.030315382,0.0180005,0,0.048,0.00907563,0.023051,0,0.058,0.025523433,0.013727,0,0.046,0.007052405
44,2.22,0,5,2.114516129,0.0920745,0,1.08,0.064152332,0.069671,0,2.3,0.083432544,0.066563,0,0.43,0.030511829,0.026677,0,1.14,0.043709477,0.0472675,0,0.3,0.021216677,0.023569,0,0.77,0.03443282,0.03108,0,0.23,0.014724047,0.029267,0,0.4,0.033285871,0.0192955,0,0.184,0.009647632,0.03108,0,0.33,0.033345516,0.010619,0,0.153,0.006295787,0.029267,0,0.21,0.031964962,0.006216,0,0.131,0.004002141,0.0286195,0,0.15,0.030447338,0.0037555,0,0.115,0.002964328,0.026677,0,0.132,0.028973316,0.0024605,0,0.102,0.002531812,0.0242165,0,0.118,0.027301515,0.0024605,0,0.092,0.002363222,0.0242165,0,0.107,0.026162533,0.0024605,0,0.084,0.002288715,0.023051,0,0.098,0.025039437,0.001813,0,0.077,0.002278765,0.020461,0,0.09,0.021993417,0.001813,0,0.071,0.002386524,0.018648,0,0.083,0.019467714,0.001813,0,0.066,0.002741092,0.016835,0,0.078,0.017177866,0.001295,0,0.061,0.003439278,0.0117845,0,0.073,0.015628805,0.001295,0,0.058,0.004708674,0.013727,0,0.068,0.016191489,0.001295,0,0.054,0.00679766,0.0180005,0,0.064,0.024026553,0.001813,0,0.051,0.008981084,0.021756,0,0.061,0.030315382,0.001295,0,0.048,0.00907563,0.019943,0,0.058,0.025523433,0.001295,0,0.046,0.007052405
45,1.86,0,5,2.114516129,0.04498,0,1.08,0.064152332,0.08801,0,2.3,0.083432544,0.01183,0,0.43,0.030511829,0.0455,0,1.14,0.043709477,0.00494,0,0.3,0.021216677,0.0312,0,0.77,0.03443282,0.00442,0,0.23,0.014724047,0.02743,0,0.4,0.033285871,0.00247,0,0.184,0.009647632,0.02873,0,0.33,0.033345516,0.00247,0,0.153,0.006295787,0.02743,0,0.21,0.031964962,0.00182,0,0.131,0.004002141,0.02678,0,0.15,0.030447338,0.00247,0,0.115,0.002964328,0.02626,0,0.132,0.028973316,0.00182,0,0.102,0.002531812,0.02678,0,0.118,0.027301515,0.00247,0,0.092,0.002363222,0.02561,0,0.107,0.026162533,0.00247,0,0.084,0.002288715,0.02496,0,0.098,0.025039437,0.00247,0,0.077,0.002278765,0.02249,0,0.09,0.021993417,0.00312,0,0.071,0.002386524,0.02002,0,0.083,0.019467714,0.00312,0,0.066,0.002741092,0.01742,0,0.078,0.017177866,0.00377,0,0.061,0.003439278,0.0143,0,0.073,0.015628805,0.00871,0,0.058,0.004708674,0.0169,0,0.068,0.016191489,0.01378,0,0.054,0.00679766,0.01807,0,0.064,0.024026553,0.0169,0,0.051,0.008981084,0.02431,0,0.061,0.030315382,0.01625,0,0.048,0.00907563,0.01872,0,0.058,0.025523433,0.01313,0,0.046,0.007052405
46,1.71,0,5,2.114516129,0.0589152,0,1.08,0.064152332,0.0731272,0,2.3,0.083432544,0.0186048,0,0.43,0.030511829,0.0359176,0,1.14,0.043709477,0.0136952,0,0.3,0.021216677,0.0223516,0,0.77,0.03443282,0.0099484,0,0.23,0.014724047,0.0204136,0,0.4,0.033285871,0.0068476,0,0.184,0.009647632,0.0229976,0,0.33,0.033345516,0.0043928,0,0.153,0.006295787,0.0235144,0,0.21,0.031964962,0.0031008,0,0.131,0.004002141,0.0248064,0,0.15,0.030447338,0.0024548,0,0.115,0.002964328,0.0254524,0,0.132,0.028973316,0.0024548,0,0.102,0.002531812,0.0235144,0,0.118,0.027301515,0.0024548,0,0.092,0.002363222,0.0248064,0,0.107,0.026162533,0.0018088,0,0.084,0.002288715,0.0241604,0,0.098,0.025039437,0.0018088,0,0.077,0.002278765,0.0210596,0,0.09,0.021993417,0.001292,0,0.071,0.002386524,0.0192508,0,0.083,0.019467714,0.001292,0,0.066,0.002741092,0.01615,0,0.078,0.017177866,0.001292,0,0.061,0.003439278,0.014858,0,0.073,0.015628805,0.001292,0,0.058,0.004708674,0.016796,0,0.068,0.016191489,0.001292,0,0.054,0.00679766,0.0204136,0,0.064,0.024026553,0.001292,0,0.051,0.008981084,0.031654,0,0.061,0.030315382,0.001292,0,0.048,0.00907563,0.0235144,0,0.058,0.025523433,0.001292,0,0.046,0.007052405
